checkpoint,strategy,source,prompt,repeat,group,1,2,3,4,5,first_offline_hit,offline_hit1,offline_by3,offline_by_last,meets_target
simulator_calibrated,minilm_logreg,simulator,coolant flow disruption on Machine 5,2,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,minilm_logreg,simulator,early sign of coolant flow drop on Machine 5,0,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
simulator_calibrated,minilm_logreg,simulator,early sign of coolant flow drop on Machine 5,1,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
simulator_calibrated,minilm_logreg,simulator,early sign of coolant flow drop on Machine 5,2,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
simulator_calibrated,minilm_logreg,simulator,explosion in Machine 4,0,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,minilm_logreg,simulator,explosion in Machine 4,1,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,minilm_logreg,simulator,explosion in Machine 4,2,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,minilm_logreg,simulator,intermittent vibration on Machine 4,0,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
simulator_calibrated,minilm_logreg,simulator,intermittent vibration on Machine 4,1,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
simulator_calibrated,minilm_logreg,simulator,intermittent vibration on Machine 4,2,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
simulator_calibrated,minilm_logreg,simulator,minor bearing wobble on Machine 1,0,LOW,ONLINE,ONLINE,ONLINE,OFFLINE,OFFLINE,4,False,False,True,1.0
simulator_calibrated,minilm_logreg,simulator,minor bearing wobble on Machine 1,1,LOW,ONLINE,ONLINE,ONLINE,OFFLINE,OFFLINE,4,False,False,True,1.0
simulator_calibrated,minilm_logreg,simulator,minor bearing wobble on Machine 1,2,LOW,ONLINE,ONLINE,ONLINE,OFFLINE,OFFLINE,4,False,False,True,1.0
simulator_calibrated,minilm_logreg,simulator,motor temp anomaly on Machine 2,0,MEDIUM,ONLINE,ONLINE,ONLINE,DEGRADED,OFFLINE,5,False,False,True,1.0
simulator_calibrated,minilm_logreg,simulator,motor temp anomaly on Machine 2,1,MEDIUM,ONLINE,ONLINE,ONLINE,OFFLINE,OFFLINE,4,False,False,True,1.0
simulator_calibrated,minilm_logreg,simulator,motor temp anomaly on Machine 2,2,MEDIUM,ONLINE,ONLINE,ONLINE,DEGRADED,OFFLINE,5,False,False,True,1.0
simulator_calibrated,minilm_logreg,simulator,oil pressure rupture on Machine 3,0,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,minilm_logreg,simulator,oil pressure rupture on Machine 3,1,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,minilm_logreg,simulator,oil pressure rupture on Machine 3,2,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,minilm_logreg,simulator,oil pressure surge on Machine 3,0,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,minilm_logreg,simulator,oil pressure surge on Machine 3,1,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,minilm_logreg,simulator,oil pressure surge on Machine 3,2,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,minilm_logreg,simulator,oil pressure surge on QC line,0,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,minilm_logreg,simulator,oil pressure surge on QC line,1,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,minilm_logreg,simulator,oil pressure surge on QC line,2,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,minilm_logreg,simulator,shaft lock on Machine 5,0,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,minilm_logreg,simulator,shaft lock on Machine 5,1,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,minilm_logreg,simulator,shaft lock on Machine 5,2,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,minilm_logreg,simulator,slight motor temp drift on Machine 2,0,LOW,ONLINE,ONLINE,ONLINE,OFFLINE,OFFLINE,4,False,False,True,1.0
simulator_calibrated,minilm_logreg,simulator,slight motor temp drift on Machine 2,1,LOW,ONLINE,ONLINE,ONLINE,DEGRADED,OFFLINE,5,False,False,True,1.0
simulator_calibrated,minilm_logreg,simulator,slight motor temp drift on Machine 2,2,LOW,ONLINE,ONLINE,ONLINE,DEGRADED,OFFLINE,5,False,False,True,1.0
simulator_calibrated,minilm_logreg,simulator,subtle pressure creep on Machine 3,0,LOW,ONLINE,ONLINE,ONLINE,ONLINE,OFFLINE,5,False,False,True,1.0
simulator_calibrated,minilm_logreg,simulator,subtle pressure creep on Machine 3,1,LOW,ONLINE,ONLINE,ONLINE,ONLINE,OFFLINE,5,False,False,True,1.0
simulator_calibrated,minilm_logreg,simulator,subtle pressure creep on Machine 3,2,LOW,ONLINE,ONLINE,ONLINE,ONLINE,OFFLINE,5,False,False,True,1.0
simulator_calibrated,minilm_logreg,simulator,vibration above normal on Machine 4,0,MEDIUM,ONLINE,ONLINE,OFFLINE,OFFLINE,OFFLINE,3,False,True,True,1.0
simulator_calibrated,minilm_logreg,simulator,vibration above normal on Machine 4,1,MEDIUM,ONLINE,ONLINE,OFFLINE,OFFLINE,OFFLINE,3,False,True,True,1.0
simulator_calibrated,minilm_logreg,simulator,vibration above normal on Machine 4,2,MEDIUM,ONLINE,ONLINE,OFFLINE,OFFLINE,OFFLINE,3,False,True,True,1.0
simulator_calibrated,minilm_logreg,turbofan,bearing overheat on metal press,0,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,minilm_logreg,turbofan,bearing overheat on metal press,1,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,minilm_logreg,turbofan,bearing overheat on metal press,2,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,minilm_logreg,turbofan,bearing temperature spike on Machine 1,0,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,minilm_logreg,turbofan,bearing temperature spike on Machine 1,1,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,minilm_logreg,turbofan,bearing temperature spike on Machine 1,2,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,minilm_logreg,turbofan,catastrophic bearing failure on Machine 1,0,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,minilm_logreg,turbofan,catastrophic bearing failure on Machine 1,1,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,minilm_logreg,turbofan,catastrophic bearing failure on Machine 1,2,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,minilm_logreg,turbofan,catastrophic failure on paint and coat,0,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,minilm_logreg,turbofan,catastrophic failure on paint and coat,1,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,minilm_logreg,turbofan,catastrophic failure on paint and coat,2,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,minilm_logreg,turbofan,complete motor breakdown on Machine 2,0,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,minilm_logreg,turbofan,complete motor breakdown on Machine 2,1,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,minilm_logreg,turbofan,complete motor breakdown on Machine 2,2,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,minilm_logreg,turbofan,coolant flow disruption on Machine 5,0,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,minilm_logreg,turbofan,coolant flow disruption on Machine 5,1,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,minilm_logreg,turbofan,coolant flow disruption on Machine 5,2,MEDIUM,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,0.0
simulator_calibrated,minilm_logreg,turbofan,early sign of coolant flow drop on Machine 5,0,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
simulator_calibrated,minilm_logreg,turbofan,early sign of coolant flow drop on Machine 5,1,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
simulator_calibrated,minilm_logreg,turbofan,early sign of coolant flow drop on Machine 5,2,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
simulator_calibrated,minilm_logreg,turbofan,explosion in Machine 4,0,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,minilm_logreg,turbofan,explosion in Machine 4,1,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,minilm_logreg,turbofan,explosion in Machine 4,2,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,minilm_logreg,turbofan,intermittent vibration on Machine 4,0,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
simulator_calibrated,minilm_logreg,turbofan,intermittent vibration on Machine 4,1,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
simulator_calibrated,minilm_logreg,turbofan,intermittent vibration on Machine 4,2,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
simulator_calibrated,minilm_logreg,turbofan,minor bearing wobble on Machine 1,0,LOW,ONLINE,ONLINE,ONLINE,DEGRADED,OFFLINE,5,False,False,True,1.0
simulator_calibrated,minilm_logreg,turbofan,minor bearing wobble on Machine 1,1,LOW,ONLINE,ONLINE,ONLINE,OFFLINE,OFFLINE,4,False,False,True,1.0
simulator_calibrated,minilm_logreg,turbofan,minor bearing wobble on Machine 1,2,LOW,ONLINE,ONLINE,ONLINE,DEGRADED,OFFLINE,5,False,False,True,1.0
simulator_calibrated,minilm_logreg,turbofan,motor temp anomaly on Machine 2,0,MEDIUM,ONLINE,ONLINE,ONLINE,DEGRADED,OFFLINE,5,False,False,True,1.0
simulator_calibrated,minilm_logreg,turbofan,motor temp anomaly on Machine 2,1,MEDIUM,ONLINE,ONLINE,ONLINE,DEGRADED,OFFLINE,5,False,False,True,1.0
simulator_calibrated,minilm_logreg,turbofan,motor temp anomaly on Machine 2,2,MEDIUM,ONLINE,ONLINE,ONLINE,OFFLINE,OFFLINE,4,False,False,True,1.0
simulator_calibrated,minilm_logreg,turbofan,oil pressure rupture on Machine 3,0,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,minilm_logreg,turbofan,oil pressure rupture on Machine 3,1,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,minilm_logreg,turbofan,oil pressure rupture on Machine 3,2,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,minilm_logreg,turbofan,oil pressure surge on Machine 3,0,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,minilm_logreg,turbofan,oil pressure surge on Machine 3,1,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,minilm_logreg,turbofan,oil pressure surge on Machine 3,2,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,minilm_logreg,turbofan,oil pressure surge on QC line,0,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,minilm_logreg,turbofan,oil pressure surge on QC line,1,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,minilm_logreg,turbofan,oil pressure surge on QC line,2,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,minilm_logreg,turbofan,shaft lock on Machine 5,0,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,minilm_logreg,turbofan,shaft lock on Machine 5,1,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,minilm_logreg,turbofan,shaft lock on Machine 5,2,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,minilm_logreg,turbofan,slight motor temp drift on Machine 2,0,LOW,ONLINE,ONLINE,ONLINE,DEGRADED,OFFLINE,5,False,False,True,1.0
simulator_calibrated,minilm_logreg,turbofan,slight motor temp drift on Machine 2,1,LOW,ONLINE,ONLINE,ONLINE,OFFLINE,OFFLINE,4,False,False,True,1.0
simulator_calibrated,minilm_logreg,turbofan,slight motor temp drift on Machine 2,2,LOW,ONLINE,ONLINE,ONLINE,OFFLINE,OFFLINE,4,False,False,True,1.0
simulator_calibrated,minilm_logreg,turbofan,subtle pressure creep on Machine 3,0,LOW,ONLINE,ONLINE,ONLINE,ONLINE,OFFLINE,5,False,False,True,1.0
simulator_calibrated,minilm_logreg,turbofan,subtle pressure creep on Machine 3,1,LOW,ONLINE,ONLINE,ONLINE,DEGRADED,OFFLINE,5,False,False,True,1.0
simulator_calibrated,minilm_logreg,turbofan,subtle pressure creep on Machine 3,2,LOW,ONLINE,ONLINE,ONLINE,ONLINE,OFFLINE,5,False,False,True,1.0
simulator_calibrated,minilm_logreg,turbofan,vibration above normal on Machine 4,0,MEDIUM,ONLINE,ONLINE,OFFLINE,OFFLINE,OFFLINE,3,False,True,True,1.0
simulator_calibrated,minilm_logreg,turbofan,vibration above normal on Machine 4,1,MEDIUM,ONLINE,ONLINE,DEGRADED,OFFLINE,OFFLINE,4,False,False,True,1.0
simulator_calibrated,minilm_logreg,turbofan,vibration above normal on Machine 4,2,MEDIUM,ONLINE,ONLINE,OFFLINE,OFFLINE,OFFLINE,3,False,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,bearing overheat on metal press,0,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,bearing overheat on metal press,1,MEDIUM,DEGRADED,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,bearing overheat on metal press,2,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,bearing temperature spike on Machine 1,0,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,bearing temperature spike on Machine 1,1,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,bearing temperature spike on Machine 1,2,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,catastrophic bearing failure on Machine 1,0,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,catastrophic bearing failure on Machine 1,1,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,catastrophic bearing failure on Machine 1,2,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,catastrophic failure on paint and coat,0,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,catastrophic failure on paint and coat,1,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,catastrophic failure on paint and coat,2,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,complete motor breakdown on Machine 2,0,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,complete motor breakdown on Machine 2,1,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,complete motor breakdown on Machine 2,2,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,coolant flow disruption on Machine 5,0,MEDIUM,ONLINE,DEGRADED,OFFLINE,OFFLINE,OFFLINE,3,False,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,coolant flow disruption on Machine 5,1,MEDIUM,ONLINE,DEGRADED,OFFLINE,OFFLINE,OFFLINE,3,False,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,coolant flow disruption on Machine 5,2,MEDIUM,ONLINE,DEGRADED,OFFLINE,OFFLINE,OFFLINE,3,False,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,early sign of coolant flow drop on Machine 5,0,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
simulator_calibrated,tfidf_logreg,simulator,early sign of coolant flow drop on Machine 5,1,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
simulator_calibrated,tfidf_logreg,simulator,early sign of coolant flow drop on Machine 5,2,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
simulator_calibrated,tfidf_logreg,simulator,explosion in Machine 4,0,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,explosion in Machine 4,1,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,explosion in Machine 4,2,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,intermittent vibration on Machine 4,0,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
simulator_calibrated,tfidf_logreg,simulator,intermittent vibration on Machine 4,1,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
simulator_calibrated,tfidf_logreg,simulator,intermittent vibration on Machine 4,2,LOW,ONLINE,ONLINE,ONLINE,ONLINE,ONLINE,,False,False,False,1.0
simulator_calibrated,tfidf_logreg,simulator,minor bearing wobble on Machine 1,0,LOW,ONLINE,ONLINE,ONLINE,OFFLINE,OFFLINE,4,False,False,True,1.0
simulator_calibrated,tfidf_logreg,simulator,minor bearing wobble on Machine 1,1,LOW,ONLINE,ONLINE,ONLINE,OFFLINE,OFFLINE,4,False,False,True,1.0
simulator_calibrated,tfidf_logreg,simulator,minor bearing wobble on Machine 1,2,LOW,ONLINE,ONLINE,ONLINE,OFFLINE,OFFLINE,4,False,False,True,1.0
simulator_calibrated,tfidf_logreg,simulator,motor temp anomaly on Machine 2,0,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,motor temp anomaly on Machine 2,1,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,motor temp anomaly on Machine 2,2,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,oil pressure rupture on Machine 3,0,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,oil pressure rupture on Machine 3,1,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,oil pressure rupture on Machine 3,2,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,oil pressure surge on Machine 3,0,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,oil pressure surge on Machine 3,1,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,oil pressure surge on Machine 3,2,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,oil pressure surge on QC line,0,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,oil pressure surge on QC line,1,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,oil pressure surge on QC line,2,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,shaft lock on Machine 5,0,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,shaft lock on Machine 5,1,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,shaft lock on Machine 5,2,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,slight motor temp drift on Machine 2,0,LOW,ONLINE,ONLINE,ONLINE,OFFLINE,OFFLINE,4,False,False,True,1.0
simulator_calibrated,tfidf_logreg,simulator,slight motor temp drift on Machine 2,1,LOW,ONLINE,ONLINE,ONLINE,DEGRADED,OFFLINE,5,False,False,True,1.0
simulator_calibrated,tfidf_logreg,simulator,slight motor temp drift on Machine 2,2,LOW,ONLINE,ONLINE,ONLINE,DEGRADED,OFFLINE,5,False,False,True,1.0
simulator_calibrated,tfidf_logreg,simulator,subtle pressure creep on Machine 3,0,LOW,ONLINE,ONLINE,ONLINE,ONLINE,OFFLINE,5,False,False,True,1.0
simulator_calibrated,tfidf_logreg,simulator,subtle pressure creep on Machine 3,1,LOW,ONLINE,ONLINE,ONLINE,ONLINE,OFFLINE,5,False,False,True,1.0
simulator_calibrated,tfidf_logreg,simulator,subtle pressure creep on Machine 3,2,LOW,ONLINE,ONLINE,ONLINE,ONLINE,OFFLINE,5,False,False,True,1.0
simulator_calibrated,tfidf_logreg,simulator,vibration above normal on Machine 4,0,MEDIUM,ONLINE,ONLINE,OFFLINE,OFFLINE,OFFLINE,3,False,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,vibration above normal on Machine 4,1,MEDIUM,ONLINE,ONLINE,OFFLINE,OFFLINE,OFFLINE,3,False,True,True,1.0
simulator_calibrated,tfidf_logreg,simulator,vibration above normal on Machine 4,2,MEDIUM,ONLINE,ONLINE,OFFLINE,OFFLINE,OFFLINE,3,False,True,True,1.0
simulator_calibrated,tfidf_logreg,turbofan,bearing overheat on metal press,0,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,tfidf_logreg,turbofan,bearing overheat on metal press,1,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,tfidf_logreg,turbofan,bearing overheat on metal press,2,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,tfidf_logreg,turbofan,bearing temperature spike on Machine 1,0,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,tfidf_logreg,turbofan,bearing temperature spike on Machine 1,1,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,tfidf_logreg,turbofan,bearing temperature spike on Machine 1,2,MEDIUM,ONLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,2,False,True,True,1.0
simulator_calibrated,tfidf_logreg,turbofan,catastrophic bearing failure on Machine 1,0,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,tfidf_logreg,turbofan,catastrophic bearing failure on Machine 1,1,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,tfidf_logreg,turbofan,catastrophic bearing failure on Machine 1,2,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,tfidf_logreg,turbofan,catastrophic failure on paint and coat,0,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,tfidf_logreg,turbofan,catastrophic failure on paint and coat,1,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
simulator_calibrated,tfidf_logreg,turbofan,catastrophic failure on paint and coat,2,HIGH,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,1,True,True,True,1.0
